1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	motu	phylum	final.id
COSQ_000005667	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	COSQ_000000034	Arthropoda	Acartia tonsa
COSQ_000005736	1	0	12	13	10	11	5	3	6	2	0	1	7	6	1	7	9	5	8	9	3	0	0	0	8	15	14	0	11	8	0	0	COSQ_000005736	Haptophyta	Emiliania huxleyi
COSQ_000005974	4	1	2	1	3	3	1	6	3	1	0	1	1	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	COSQ_000052892	Ochrophyta	Pellucidodinium psammophilum
COSQ_000006265	6	0	6	0	2	0	0	4	3	9	1	2	0	0	0	10	3	4	10	1	3	0	6	2	1	0	1	4	3	0	0	0	COSQ_000007619	Annelida	Polydora cornuta
COSQ_000007588	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000007619	Annelida	Polydora cornuta
COSQ_000007619	0	0	2	0	0	0	0	5	5	8	3	2	0	0	0	2	1	1	4	0	2	0	3	1	2	1	1	5	2	0	0	0	COSQ_000007619	Annelida	Polydora cornuta
COSQ_000009104	0	0	0	0	0	0	0	0	1	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	COSQ_000009104	Cnidaria	Leuckartiara octona
COSQ_000009325	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000000896	Evosea	Squamamoeba japonica
COSQ_000009542	0	0	0	0	0	0	0	5	7	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000007619	Annelida	Polydora cornuta
COSQ_000010205	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000000156	Annelida	Streblospio benedicti
COSQ_000010962	0	0	0	0	0	0	0	1	4	0	5	5	0	1	0	1	0	1	0	2	5	1	7	4	4	1	0	7	1	2	0	0	COSQ_000000034	Arthropoda	Acartia tonsa
COSQ_000011022	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	1	1	0	0	0	0	3	0	3	11	1	0	0	0	11	7	COSQ_000105836	Cnidaria	Aurelia aurita
COSQ_000011589	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	COSQ_000007619	Annelida	Polydora cornuta
COSQ_000012026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	COSQ_000000394	Arthropoda	Acartia hudsona/tonsa
COSQ_000012183	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000001109	Ochrophyta	Eudesme borealis
COSQ_000012669	0	0	0	0	2	6	0	5	0	5	5	1	4	4	4	14	13	6	4	2	4	0	0	2	0	9	6	1	10	4	0	0	COSQ_000000394	Arthropoda	Acartia hudsona/tonsa
COSQ_000012826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	COSQ_000007619	Annelida	Polydora cornuta
COSQ_000013154	0	0	0	1	2	0	8	0	16	7	0	0	6	0	7	8	12	7	3	10	0	11	0	1	1	1	5	1	1	6	6	14	COSQ_000013154	Rhodophyta	Hildenbrandia rubra
COSQ_000013447	0	0	0	0	0	0	0	1	3	3	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000007619	Annelida	Polydora cornuta
COSQ_000013887	0	0	0	0	0	0	1	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000003799	Ochrophyta	Aureococcus anophagefferens
COSQ_000014638	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	COSQ_000000034	Arthropoda	Acartia tonsa
COSQ_000014815	0	0	0	0	0	0	0	0	0	2	0	0	7	0	4	0	0	0	0	0	0	1	1	1	0	1	0	6	2	1	0	1	COSQ_000027468	Ochrophyta	Microspongium tenuissimum
COSQ_000014938	0	0	1	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000007619	Annelida	Polydora cornuta
COSQ_000015170	3	0	2	0	0	1	0	11	7	9	3	8	0	0	5	0	1	3	0	0	0	0	2	4	9	1	9	4	0	7	0	0	COSQ_000064830	Ochrophyta	Heterocapsa rotundata
COSQ_000015243	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000000156	Annelida	Streblospio benedicti
COSQ_000016079	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	1	0	0	0	COSQ_000007619	Annelida	Polydora cornuta
COSQ_000016087	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	COSQ_000007619	Annelida	Polydora cornuta
COSQ_000016287	0	0	1	0	0	0	0	5	1	7	0	0	1	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	3	1	0	0	COSQ_000016287	Arthropoda	Monocorophium insidiosum
COSQ_000016346	0	0	1	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	COSQ_000016287	Arthropoda	Monocorophium insidiosum
COSQ_000016631	2	0	0	0	1	1	0	10	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000000156	Annelida	Streblospio benedicti
COSQ_000016877	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000016287	Arthropoda	Monocorophium insidiosum
COSQ_000017106	0	0	0	0	0	0	0	2	3	3	0	1	0	0	0	2	1	1	8	2	3	0	2	0	0	2	6	4	1	0	0	0	COSQ_000007619	Annelida	Polydora cornuta
COSQ_000017144	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000007619	Annelida	Polydora cornuta
COSQ_000017617	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000016287	Arthropoda	Monocorophium insidiosum
COSQ_000017682	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000016287	Arthropoda	Monocorophium insidiosum
COSQ_000017737	0	0	0	0	0	5	0	15	8	21	6	11	0	0	6	6	3	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	COSQ_000064830	Ochrophyta	Heterocapsa rotundata
COSQ_000018112	21	0	18	13	18	16	7	0	0	12	1	3	10	8	17	12	17	12	22	11	5	0	0	0	11	15	12	0	18	11	0	0	COSQ_000018112	Chlorophyta	Pycnococcus provasolii
COSQ_000018585	0	1	0	0	0	5	0	20	0	2	1	0	0	0	1	28	3	0	7	25	17	0	27	8	1	0	0	6	6	0	0	0	COSQ_000018585	Ochrophyta	Nannochloropsis granulata
COSQ_000018713	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000007619	Annelida	Polydora cornuta
COSQ_000019071	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000016287	Arthropoda	Monocorophium insidiosum
COSQ_000019326	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000016287	Arthropoda	Monocorophium insidiosum
COSQ_000019636	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	COSQ_000016287	Arthropoda	Monocorophium insidiosum
COSQ_000020236	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	COSQ_000007619	Annelida	Polydora cornuta
COSQ_000020868	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	COSQ_000090744	Annelida	Alitta succinea/Hediste diversicolor
COSQ_000021179	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000007619	Annelida	Polydora cornuta
COSQ_000022033	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000016287	Arthropoda	Monocorophium insidiosum
COSQ_000022707	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000090744	Annelida	Alitta succinea/Hediste diversicolor
COSQ_000023295	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000016287	Arthropoda	Monocorophium insidiosum
COSQ_000025084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	COSQ_000007619	Annelida	Polydora cornuta
COSQ_000025940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000007619	Annelida	Polydora cornuta
COSQ_000026629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000090744	Annelida	Alitta succinea/Hediste diversicolor
COSQ_000026736	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000001109	Ochrophyta	Eudesme borealis
COSQ_000027468	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	1	4	0	0	0	1	0	3	4	3	3	0	0	COSQ_000027468	Ochrophyta	Microspongium tenuissimum
COSQ_000027601	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000071118	Ochrophyta	Myriotrichia claviformis
COSQ_000027888	0	0	0	0	2	0	7	0	11	6	0	0	0	0	9	3	3	6	6	12	6	9	0	8	3	13	7	6	5	8	16	19	COSQ_000027888	Rhodophyta	Hildenbrandia rubra
COSQ_000028335	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000000370	Ochrophyta	Petalonia fascia
COSQ_000028472	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000000370	Ochrophyta	Petalonia fascia
COSQ_000029192	0	0	0	0	0	0	2	3	0	10	0	0	1	2	0	0	0	0	3	0	0	0	0	0	0	2	5	0	8	0	0	0	COSQ_000029192	Ochrophyta	Gymnodinium catenatum
COSQ_000029953	1	0	0	0	1	1	0	1	9	11	5	1	0	1	5	16	1	2	1	0	0	0	0	0	0	0	0	0	4	0	0	0	COSQ_000029953	Arthropoda	Harpacticus flexus
COSQ_000030084	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030101	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030158	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030162	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030177	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030188	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030189	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030195	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030200	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030218	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030220	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030227	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030236	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030246	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030248	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030253	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030257	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030267	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030269	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030278	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030279	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030284	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030305	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030313	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030323	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030325	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030329	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030361	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030366	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030368	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030370	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030376	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030377	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030378	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030395	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030408	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030411	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030418	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030419	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030426	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030429	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
COSQ_000030450	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COSQ_000082783	Annelida	Scoloplos armiger
